Label,Notation,Parent Notation,Sort Priority
Dr whm matta's practice,u79932,,1697
Flitwick surgery,u52875,,1701
London road health centre,u39446,,1704
Queens park health centre,u74819,,1705
Larksfield surgery medical partnership,u46464,,1706
Larkside practice,u33695,,1709
Sandy health centre,u50130,,1718
The de parys group,u90309,,1720
Asplands medical centre,u49574,,1731
Rothschild house group,u36299,,1752
Wrafton house surgery,u71089,,1753
Hatfield road surgery,u73966,,1754
Stanmore medical group,u55812,,1755
The limes surgery,u87508,,1756
Hanscombe house surgery,u15138,,1757
Lincoln house surgery,u20639,,1759
Fairbrook medical centre,u97051,,1760
Bridgewater surgeries,u59367,,1761
Suthergrey house medical centre,u36652,,1763
Bridge cottage surgery,u81398,,1766
Consulting rooms,u75382,,1767
Much hadham health centre,u58973,,1768
Fernville surgery,u53612,,1769
Parkfield medical centre,u24727,,1772
Maltings surgery,u06079,,1773
Bennetts end surgery,u24241,,1774
Knebworth & marymead practice,u80335,,1775
Village surgery,u08579,,1776
Puckeridge & standon surgery,u48691,,1777
Peartree lane surgery,u19152,,1778
Abbey road surgery,u87882,,1780
Vine house health centre,u77203,,1784
Midway surgery,u78369,,1790
The maples,u38328,,1797
Chorleywood health centre,u72604,,1798
Manor view practice,u18888,,1806
Attenborough surgery,u34538,,1840
Oakleigh road health centre,u33392,,1856
Lichfield grove surgery,u58538,,1857
Greenfield medical centre,u39686,,1858
Heathfielde medical centre,u30079,,1860
The everglade medical practice,u07605,,1863
Millway medical practice,u35438,,1866
Oak lodge medical centre,u84655,,1878
Forty willows surgery,u89375,,1903
Premier medical centre,u78157,,1904
The circle practice,u60450,,1905
Kings road surgery,u10339,,1906
The law medical group practice,u25131,,1907
Uxendon crescent surgery,u57586,,1908
Simpson house medical centre,u84846,,1909
St andrews medical centre,u77170,,1911
Church end medical centre,u11559,,1913
Bacon lane surgery,u51050,,1914
Willow tree family doctors,u33065,,1915
Streatfield health centre,u89806,,1917
The allendale road surgery,u33609,,1939
Thornbury road centre for health,u56341,,1985
North end medical centre,u18398,,1986
"The surgery, dr dasgupta & partners",u73163,,1988
Waterside medical centre,u79587,,1989
North fulham surgery,u55717,,1991
Ks medical centre,u53562,,1992
Westseven gp,u45703,,1993
Northfields surgery,u16083,,1994
Hounslow medical centre,u24740,,1995
Dr sood's practice,u80710,,1997
Crown street surgery,u81324,,1998
Yeading medical centre,u87298,,2000
Carlton surgery,u98004,,2002
Cassidy road medical centre,u62360,,2003
Gordon house surgery,u95154,,2004
"The medical centre, dr jefferies & partn",u19803,,2006
Chiswick health practice,u42276,,2007
Mountwood surgery,u07392,,2125
Kingsway surgery,u51498,,2126
The medical centre,u36510,,2127
Belmont medical centre,u51930,,2131
Oxford drive medical centre,u35513,,2133
The pine medical centre,u91930,,2137
Victoria medical centre,u02961,,2169
North kensington medical centre,u47608,,2170
The redcliffe surgery,u05784,,2171
Little venice medical centre,u81960,,2173
Westbourne grove medical centre,u14482,,2174
Paddington green health centre,u12548,,2175
Shirland medical,u91471,,2181
Covent garden medical centre,u37086,,2189
Earls court medical centre,u62614,,2191
Dr khan & partners,u27924,,2236
Dr f khan carnavon road surgery,u17794,,2237
The eden surgeries,u58215,,2238
Clayhill medical practice,u55146,,2239
"Dr puzey,dr kothari and dr nanda",u49929,,2240
The gold street surgery,u16446,,2241
Aveley medical centre,u28765,,2242
Kelvedon & feering health centre,u84465,,2243
West mersea surgery,u72457,,2244
Western road surgery,u91979,,2245
Church lane surgery,u80679,,2246
Walton medical centre,u40386,,2248
Mayflower medical centre,u52468,,2249
Longfield medical centre,u15166,,2252
Beechwood surgery,u79723,,2253
Dickens place surgery,u87998,,2254
Dr gc chajed's practice,u72156,,2255
Caradoc surgery,u03379,,2256
Lister medical centre,u33522,,2257
Fern house surgery,u18990,,2260
Robert frew medical centre,u92558,,2264
East lynne medical centre,u42142,,2265
Stock surgery,u99739,,2267
Colchester medical practice,u66344,,2269
The limes medical centre,u56676,,2270
The ardleigh surgery,u28266,,2271
Dr krishnan & ptnr - kent elms hc,u04443,,2273
Loughton health centre,u01096,,2275
Third avenue health centre,u84454,,2277
Old harlow health centre,u34072,,2281
Conner & partners,u30335,,2284
Winstree medical practice,u46417,,2290
Rivermead gate med.ctr.,u48176,,2291
The rigg-milner medical centre,u06243,,2298
Central surgery - southchurch blvd,u04545,,2301
Southend road surgery,u98530,,2303
East hill surgery,u51488,,2306
Dr sooriakumaran,u02453,,2307
Little waltham & gt notley surgery,u12553,,2317
Dr abela t practice,u68127,,2323
Creffield medical group,u31390,,2325
Burnham surgery,u09727,,2335
Felmores medical centre,u15488,,2367
Halbutt street surgery,u86966,,2435
Haiderian medical centre,u00367,,2436
Dr m fateh's practice,u27362,,2437
The green wood practice,u55939,,2440
North street medical care,u50107,,2442
St edwards medical centre,u29424,,2444
Five elms medical practice,u55387,,2445
Barking medical group practice,u11211,,2451
Victoria medical centre,u26744,,2462
Marks gate health centre,u92874,,2471
River place health centre,u55709,,2502
Park end surgery,u54007,,2503
Archway medical centre,u36795,,2504
Gower street practice,u83457,,2505
Roman way medical centre,u60337,,2507
Primrose hill surgery,u52461,,2510
Prince of wales group surgery,u51577,,2514
Ritchie street group practice,u87168,,2517
James wigg practice,u78517,,2519
Brunswick medical centre uhpc,u05885,,2530
Fortune green road surgery,u81184,,2531
Lower clapton group practice,u05451,,2564
Market street health group,u71739,,2565
The shrewsbury centre,u06978,,2566
Barton house group practice,u51492,,2567
Stratford village surgery,u76122,,2568
Albion health centre,u54453,,2570
Stamford hill group practice,u89154,,2571
Upton lane medical centre,u94747,,2572
The mission practice,u50771,,2574
Star lane medical centre,u23362,,2575
The nightingale practice,u21268,,2576
London fields medical centre,u40100,,2577
Gough walk practice,u60865,,2579
Ruston street clinic,u87199,,2580
Jubilee street practice,u37286,,2581
The cedar practice,u46293,,2585
Southgate road medical centre,u07169,,2588
Essex lodge,u11373,,2594
Well street surgery,u58256,,2601
Plashet road medical centre,u34188,,2612
Tollgate medical centre,u56681,,2614
Claremont clinic,u52641,,2616
Abbey road medical practice,u94503,,2618
Merchant street practice,u08803,,2622
Roserton street surgery,u09193,,2638
Medicus health partners,u58312,,2679
Lawrence house surgery,u83168,,2681
Staunton group practice,u15334,,2682
Keats surgery,u80019,,2683
Highgate group practice,u12920,,2685
Charlton house medical centre,u96599,,2687
The woodberry practice,u36687,,2689
Abernethy house surgery,u63047,,2693
Arcadian gardens surgery,u51636,,2698
Spur road surgery,u36584,,2704
Christchurch hall surgery,u20036,,2707
The 157 medical practice,u27139,,2712
The firs,u93045,,2739
Handsworth medical practice,u47946,,2740
The penrhyn surgery,u92720,,2741
Dr s phillips and dr m patel practice,u17084,,2742
The forest edge practice,u03653,,2743
Gants hill medical centre,u51307,,2744
The palms medical centre,u27585,,2745
Fullwell cross med. ctr.,u08578,,2746
The manor practice,u87776,,2747
Rydal,u78575,,2748
The ecclesbourne practice,u65471,,2750
Ilford medical centre,u20290,,2752
High road surgery,u47812,,2765
Hove medical centre,u14062,,2815
Grove road surgery,u52868,,2816
Downlands medical centre,u42972,,2818
Ardingly court surgery,u29677,,2819
Mid downs medical practice,u36842,,2820
Stone cross surgery,u48056,,2821
Bridgeside surgery,u94996,,2823
Carden surgery,u55014,,2824
Quayside medical practice,u21317,,2825
Preston park surgery,u09072,,2827
Beacon surgery,u54760,,2828
Foundry healthcare lewes,u37341,,2829
Martins oak surgery,u79764,,2831
Pebsham surgery,u85348,,2833
Seaford medical practice,u05632,,2835
Harold road surgery,u99438,,2837
Charter medical centre,u46447,,2839
Woodingdean medical centre,u22426,,2861
St james' surgery,u34235,,2900
Dartford east health centre,u17834,,2901
Church lane health centre,u22192,,2902
Amherst medical practice,u24481,,2903
Woodlands family practice,u76908,,2904
Pencester surgery,u44623,,2905
Kingswood surgery,u68970,,2906
Albion place medical practice,u92034,,2907
Sun lane,u80502,,2908
The grange practice,u11684,,2910
The shrubbery surgery,u08711,,2911
Sheerness health centre,u10128,,2913
Grovehurst surgery,u37339,,2916
Faversham medical practice,u01315,,2917
The cedars surgery,u40722,,2918
Bower mount medical practice,u67133,,2919
Pelham medical practice,u27026,,2920
Balmoral surgery,u25255,,2922
Hildenborough medical group,u26743,,2923
Horsman's place surgery,u10200,,2930
Hollington surgery,u87442,,2931
City way surgery,u82359,,2933
The limes medical centre,u91844,,2934
Woodchurch surgery,u07648,,2935
North ridge medical practice,u92096,,2936
Aylesford medical centre,u47228,,2939
Northgate medical practice,u73009,,2941
Parrock street surgery,u04973,,2942
Whitstable medical practice,u32995,,2948
Meopham medical centre,u74266,,2950
Bearsted,u13761,,2951
The elms medical centre,u56757,,2953
Westgate surgery,u67045,,2954
Ashford medical partnership,u50767,,2955
Thornhills medical practice,u05510,,2957
The heron medical practice,u21470,,2963
Guildhall street surgery,u51839,,2964
Riverside medical practice,u27664,,2975
King george road surgery,u21965,,2977
New dover road surgery,u84081,,2983
Balmoral gardens,u78466,,2990
Thames ave surgery,u61151,,3005
Manor brook pms,u00254,,3096
The westwood surgery,u88820,,3097
Barnard medical group,u50197,,3098
The albion surgery,u07140,,3099
Northumberland heath med.ctr.,u67110,,3101
Gallions reach health centre,u11690,,3102
Eltham palace pms,u39263,,3104
Plumstead h/c pms,u93499,,3107
Triveni pms,u24992,,3111
Primecare pms (south street),u46593,,3127
South view partnership,u43112,,3146
Links medical practice,u03551,,3148
Stock hill surgery,u77447,,3149
Derry downs surgery,u50277,,3150
Manor road surgery,u36188,,3153
Family surgery,u87524,,3154
Station road surgery,u98580,,3158
The park practice,u76778,,3167
Forest hill group practice,u60094,,3187
Streatham high practice,u18315,,3188
Belmont hill surgery,u11059,,3189
The jenner practice,u22506,,3190
Mornington surgery,u53896,,3193
Clapham family practice,u45098,,3194
Streatham common group practice,u99355,,3196
Herne hill group practice,u39721,,3198
Trafalgar surgery,u06180,,3199
Lewisham medical centre,u21222,,3203
Sydenham green group practice,u23546,,3204
Stockwell group practice,u65434,,3208
Torridon road medical practice,u58020,,3212
Paxton green group practice,u60524,,3216
Hetherington group practice,u36779,,3221
Hurley and riverside practices,u38045,,3226
Vassall medical centre,u41041,,3231
Knowle green medical,u58525,,3291
Sunbury group practice,u46901,,3292
Pond tail surgery,u86169,,3294
Austen road surgery,u33566,,3295
Rowan tree practice,u20410,,3296
Guildowns group practice,u86623,,3298
Nork clinic,u42235,,3299
Bartlett group practice,u67032,,3300
Chobham & west end medical practice,u51357,,3301
Fairfield medical centre,u80251,,3302
Sunny meed surgery,u53317,,3304
The mill medical practice,u94184,,3306
Chiddingfold surgery,u39739,,3307
Lingfield surgery,u02049,,3308
Goldsworth park health centre,u90175,,3309
Farnham park health group,u17969,,3312
Dorking medical practice,u77584,,3313
Greystone house surgery,u57300,,3315
Chertsey health centre,u20165,,3318
Madeira medical,u67304,,3319
Birchwood medical practice,u84550,,3322
Littleton surgery,u89131,,3323
Runnymede medical practice,u82487,,3332
Holmhurst medical centre,u23535,,3333
Derby medical centre,u88407,,3335
St david's family practice,u90050,,3367
The red practice walton,u10870,,3372
The integrated care partnership,u47657,,3392
Meadows surgery,u06871,,3407
Cowfold surgery,u96386,,3408
Cuckfield medical centre,u03364,,3409
The petworth surgery,u33593,,3410
Westcourt medical centre,u21339,,3411
Ship street surgery,u80779,,3412
St. lawrence surgery,u13952,,3413
Strand medical group,u01092,,3415
Leacroft medical practice,u52694,,3416
Langley house surgery,u24558,,3417
Coppice surgery,u04748,,3418
Bersted green surgery,u08235,,3419
Park surgery,u26939,,3420
Steyning health centre,u57981,,3423
Adur health partnership,u37037,,3424
Woodlands&clerklands partnership,u14816,,3425
Saxonbrook medical centre,u33451,,3426
Lime tree surgery,u49536,,3433
Dolphins practice,u04725,,3443
Ball tree surgery,u87478,,3462
Portland medical centre,u74798,,3484
The farley road medical practice,u52199,,3485
Upper norwood group practice,u33024,,3486
Violet lane medical practice,u09071,,3488
Norbury health centre (02),u85744,,3490
North croydon medical centre,u30526,,3492
St. james's medical centre,u92836,,3493
Old coulsdon medical practice,u38734,,3494
Parkside group practice,u44012,,3496
Brockbank (park road),u84150,,3530
Bates (parkshot medical practice),u90453,,3531
Richmond medical group,u32828,,3532
Jackson (acorn),u62999,,3533
Canbury medical centre,u37262,,3534
York medical practice,u96434,,3535
Brunswick surgery,u72231,,3537
The groves medical centre,u88126,,3538
Fairhill medical practice,u52814,,3541
Hook surgery,u19424,,3543
O'flynn (hampton wick),u49896,,3547
Wandsworth medical centre,u61963,,3574
The falcon road medical centre,u73458,,3575
Queenstown road medical practice,u42154,,3576
Trinity medical centre,u42598,,3577
Mayfield surgery,u97650,,3578
The roehampton surgery,u45842,,3580
The surgery - 48 mulgrave road,u07607,,3584
The nelson medical practice,u44050,,3585
The chesser surgery,u87787,,3586
Park road medical centre,u66620,,3587
The mitcham medical centre.,u77811,,3589
Francis grove surgery,u00070,,3591
Wimbledon village practice,u52546,,3592
Wide way medical centre,u45943,,3594
Benhill & belmont practice,u92151,,3596
Morden hall medical centre,u40458,,3600
Brocklebank group practice,u71206,,3605
Balham park surgery,u02454,,3615
Orchid house surgery,u19923,,3657
Winton health centre,u14261,,3658
Poole road medical centre,u21465,,3659
The adam practice,u80758,,3660
Royal manor health care,u25251,,3661
Swanage medical practice,u32760,,3662
Canford heath group pract,u16737,,3665
Queens avenue surgery,u38731,,3667
Yetminster medical centre,u75274,,3668
Beaufort road surgery,u27515,,3669
The blandford group practice,u42510,,3670
West moors village surgery,u34826,,3673
Highcliffe medical centre,u78604,,3676
Talbot medical centre,u64748,,3679
Moordown medical centre,u02749,,3683
The marine & oakridge partnership,u89143,,3691
Barton house med practice,u58840,,3709
Gillingham medical practice,u51429,,3714
Sixpenny handley surgery,u55979,,3716
Burgess road surgery,u91385,,3735
Lordshill health centre,u47004,,3736
Rowlands castle surgery,u87221,,3737
Gosport medical centre,u16896,,3738
Coastal medical partnership,u56140,,3739
West end surgery,u63233,,3740
Emsworth surgery,u90861,,3741
The bosmere medical practice,u46389,,3742
Portchester practice,u30563,,3743
Giffard drive surgery,u90174,,3744
Stockbridge surgery,u46154,,3745
The andover health centre medical pract,u15164,,3746
Stokewood surgery,u11181,,3747
The fryern surgery,u88279,,3748
Archers practice,u40164,,3749
The whiteley surgery,u92600,,3752
Solent gp surgery,u18986,,3753
Trafalgar medical group practice,u72114,,3756
St clements partnership,u95672,,3759
Ringwood medical centre,u84277,,3761
West end road surgery,u97340,,3762
The oakley health group,u25405,,3766
Kintbury & woolton hill surgery,u11781,,3770
Red and green practice,u86774,,3772
Bramblys grange medical practice,u64232,,3773
The lighthouse group practice,u10335,,3775
Odiham health centre,u26844,,3776
The cambridge practice,u03055,,3780
Camrose gillies and hackwood partnership,u98116,,3782
Kirklands surgery,u19124,,3785
Alma road surgery,u17081,,3786
Chawton house surgery,u26059,,3787
Woolston lodge surgery,u53997,,3788
Clift surgery,u34184,,3789
The willow group,u20871,,3793
Lake road practice,u03810,,3795
Tadley medical p'ship,u10995,,3801
Richmond surgery,u42671,,3803
Stubbington medical practice,u21972,,3807
New horizons medical partnership,u29246,,3810
Vine medical group,u22092,,3826
Chawton park surgery,u72748,,3828
Portsdown group practice,u07449,,3842
St lukes surgery,u08561,,3856
Merchiston surgery,u49785,,3884
Westrop medical practice,u28791,,3885
Harcourt medical centre,u44713,,3886
Whiteparish surgery,u38066,,3887
Barcroft medical centre,u26808,,3888
Purton surgery,u61347,,3889
Hathaway surgery,u93148,,3890
Lovemead group practice,u85644,,3891
Ridgeway view family practice,u78462,,3892
Giffords primary care ctr,u82536,,3894
Avenue surgery,u78164,,3898
Avon valley practice,u21547,,3902
Great western surgery,u71014,,3904
Moredon medical centre,u34807,,3909
Lansdowne surgery,u25572,,3911
Ashington house surgery,u32901,,3913
Kennet and avon medical partnership,u62545,,3914
Northlands surgery,u68450,,3916
Ventnor medical practice,u01198,,3948
East cowes medical centre,u75079,,3949
Newport health centre,u24247,,3953
The waterfield practice,u75847,,3960
Eastfield house surgery,u16983,,3961
Swallowfield medical practice,u80264,,3962
Tilehurst surgery partnership,u98548,,3963
Wexham road surgery,u73227,,3964
London street surgery,u03989,,3966
Kings corner surgery,u14074,,3967
The boat house surgery,u04079,,3968
Balmore park surgery,u63186,,3969
Woodlands park surgery,u20320,,3970
Falkland surgery,u44671,,3971
Wokingham medical centre,u89419,,3976
Langley health centre,u56575,,3977
Chatham street surgery,u99474,,3979
Ringmead medical practice,u89762,,3982
Crosby house surgery,u14694,,3983
Parkside practice,u49304,,3990
Brookside practice,u68696,,3992
Westwood road surgery,u65398,,3998
The gainsborough practice,u86433,,4000
The village medical centre,u31305,,4016
University medical group,u37007,,4029
Rectory meadow surgery,u59622,,4045
Wolverton health centre,u31922,,4046
Iver medical centre,u71897,,4048
The swan practice,u77200,,4049
