Label,Notation,Parent Notation,Sort Priority
Ferryhill and chilton medical practice,a83045,,167
Barnard castle surgery,a83046,,168
Denmark street surgery,a83047,,169
Rockliffe court surgery,a83048,,170
Queens road surgery,a83049,,171
Cestria health centre,a83050,,172
Marlborough surgery,a83051,,173
Bishops close medical practice,a83052,,174
Skerne medical group,a83054,,175
Cheveley park medical ctr,a83055,,176
East durham medical group,a83057,,177
Pinfold medical practice,a83060,,178
Gainford surgery,a83061,,179
Jubilee medical group,a83066,,180
St george's medical practice,a83070,,181
The new seaham medical group,a83071,,182
Lanchester medical centre,a83072,,183
Drs lambert & ng,a83073,,184
Pease way medical centre,a83074,,185
Byron medical practice,a83075,,186
Wingate medical practice intrahealth,a83610,,187
Bevan medical group,a83616,,188
Browney house surgery,a83617,,189
Oakfields health group,a83618,,190
Southdene medical centre,a83619,,191
The haven surgery,a83622,,192
Evenwood medical practice,a83626,,193
Silverdale family practice,a83627,,194
West cornforth medical centre,a83634,,195
Bowburn medical centre,a83635,,196
Leadgate surgery,a83636,,197
Villages medical group,a83637,,198
Parkgate surgery,a83641,,199
Annfield plain surgery,a83644,,200
The rothbury practice,a84002,,201
Bedlingtonshire med.group,a84005,,202
Alnwick medical group,a84006,,203
Ponteland medical group,a84007,,204
Belford medical practice,a84008,,205
Railway medical group,a84009,,206
White medical group,a84011,,207
The gables medical group,a84013,,208
Marine medical group,a84014,,209
Prudhoe medical group,a84016,,210
Corbridge health centre,a84018,,211
Guidepost medical group,a84020,,212
Coquet medical group,a84022,,213
Burn brae medical group,a84024,,214
Cramlington medical group,a84025,,215
Well close medical group,a84026,,216
Bellingham practice,a84027,,217
Seaton park medical group,a84028,,218
Widdrington surgery,a84029,,219
Village medical group,a84030,,220
Greystoke surgery,a84031,,221
Cheviot medical group,a84032,,222
The sele medical practice,a84033,,223
Haltwhistle medical group,a84034,,224
Riversdale surgery,a84035,,225
Valens medical partnership,a84036,,226
Netherfield house,a84037,,227
Forum family practice,a84038,,228
Gas house lane surgery,a84039,,229
Humshaugh & wark med grp,a84040,,230
Scots gap medical group,a84042,,231
Union brae & norham prac,a84044,,232
Haydon bridge & allendale medical pract,a84045,,233
Branch end surgery,a84047,,234
The glendale surgery,a84604,,235
Felton surgery,a84609,,236
The adderlane surgery,a84614,,237
Elsdon avenue surgery,a84619,,238
Fell tower medical centre,a85001,,239
Bensham family practice,a85002,,240
Rowlands gill medical centre,a85003,,241
Longrigg medical centre,a85004,,242
Oxford tce & rawling rd medical group,a85005,,243
Glenpark medical centre,a85006,,244
Fell cottage surgery,a85007,,245
Birtley medical group,a85008,,246
Crowhall medical centre,a85009,,247
Chainbridge medical partnership,a85010,,248
St. albans medical group,a85011,,249
Metro interchange surgery,a85012,,250
Millennium family practice,a85013,,251
Crawcrook medical centre,a85014,,252
Wrekenton medical group,a85016,,253
Bewick road surgery,a85017,,254
Oldwell surgery,a85018,,255
Central gateshead medical group,a85019,,256
Whickham cottage medical centre,a85020,,257
Second street surgery,a85021,,258
Teams medical practice,a85023,,259
Chopwell primary healthcare centre,a85024,,260
Beacon view medical centre,a85026,,261
Pelaw medical practice,a85611,,262
The bridges medical practice,a85614,,263
Hollyhurst medical centre,a85616,,264
Sunniside surgery,a85617,,265
Grange road medical practice,a85620,,266
Saville medical group,a86003,,267
Prospect medical centre,a86004,,268
West farm surgery,a86005,,269
Roseworth surgery,a86006,,270
Avenue medical practice,a86007,,271
Park medical group,a86008,,272
Biddlestone health group,a86010,,273
Walker medical group,a86011,,274
West road medical centre,a86012,,275
Denton park medical group,a86013,,276
Lane end surgery,a86016,,277
Cruddas park surgery,a86017,,278
The grove medical group,a86018,,279
The surgery-osborne road,a86020,,280
Holmside medical group,a86021,,281
Parkway medical group,a86022,,282
Benfield park medical group,a86023,,283
Heaton road surgery,a86024,,284
Westerhope medical group,a86025,,285
Throckley primary care centre,a86026,,286
Newcastle medical centre,a86027,,287
Regent medical centre,a86028,,288
Thornfield medical group,a86029,,289
Betts avenue medical group,a86030,,290
Fenham hall surgery,a86031,,291
Brunton park,a86033,,292
Broadway medical centre,a86035,,293
Gosforth memorial med.ctr,a86036,,294
Elswick family practice,a86037,,295
Newburn surgery,a86038,,296
St. anthony's health centre,a86040,,297
Swarland avenue surgery,a86041,,298
Denton turret medical centre,a86601,,299
Spring terrace health centre,a87002,,300
Portugal place health ctr,a87003,,301
Collingwood health group,a87004,,302
Whitley bay health centre,a87005,,303
49 marine avenue surgery,a87006,,304
Forest hall medical group,a87007,,305
Marine avenue medical ctr,a87008,,306
Priory medical group,a87009,,307
Beaumont park surgery,a87011,,308
Wideopen medical centre,a87012,,309
Bewicke medical centre,a87013,,310
The village green surgery,a87016,,311
Woodlands park health ctr,a87017,,312
Nelson medical group,a87019,,313
Monkseaton medical centre,a87020,,314
Northumberland park medical group,a87022,,315
Bridge medical,a87023,,316
Park road medical pract,a87029,,317
Redburn park medical centre,a87030,,318
Park parade practice,a87600,,319
Wellspring medical pract.,a87612,,320
Mallard medical practice,a87615,,321
Victoria medical centre,a88001,,322
Farnham medical ctr.,a88002,,323
Marsden rd. health centre,a88003,,324
Mayfield medical group,a88004,,325
Wenlock road surgery,a88005,,326
Talbot medical centre,a88006,,327
Wawn street surgery,a88007,,328
Trinity medical centre,a88008,,329
Dr thorniley-walker & partners,a88009,,330
Albert road surgery,a88010,,331
Ellison view surgery,a88012,,332
Central surgery,a88013,,333
Stanhope parade health centre,a88014,,334
St george & riverside medical practice,a88015,,335
Colliery court medical group,a88016,,336
The glen medical group,a88022,,337
Whitburn surgery,a88023,,338
The g.p.suite,a88025,,339
Imeary street practice,a88601,,340
Ravensworth surgery,a88608,,341
East wing practice,a88613,,342
Deerness park medical group,a89001,,343
Dr bhate surgery,a89002,,344
Hetton group practice,a89004,,345
Villette surgery,a89005,,346
Wearside medical practice - pallion,a89006,,347
Pallion family practice,a89007,,348
Red house medical centre,a89008,,349
Herrington medical centre,a89009,,350
Dr stephenson & partners,a89010,,351
Joshi na,a89011,,352
Galleries medical practice,a89012,,353
The new city medical group,a89013,,354
"Fulwell medical centre,",a89015,,355
St bede medical centre,a89016,,356
Millfield medical group,a89017,,357
Ashburn medical centre,a89018,,358
Bridge view medical group,a89019,,359
Forge medical practice,a89020,,360
Kepier medical practice,a89021,,361
Concord medical practice,a89022,,362
"Houghton medical group,",a89023,,363
The broadway medical practice,a89024,,364
Sunderland gp alliance medical practice,a89025,,365
New washington medical group,a89026,,366
Springwell medical group,a89027,,367
Grangewood surgery,a89028,,368
Westbourne medical group,a89030,,369
Hylton medical group,a89031,,370
New silksworth medical practice,a89032,,371
Park lane practice,a89034,,372
Southlands medical group,a89035,,373
Castletown medical centre,a89036,,374
Monkwearmouth health centre,a89040,,375
Happy house surgery,a89041,,376
Sunderland gp alliance south hylton surg,a89614,,377
Rickleton medical centre,a89616,,378
I j healthcare,a89617,,379
Chester surgery,a89623,,380
Chp ltd - bransholme,b81002,,381
Beacon medical,b81003,,382
"Eastgate medical group, hornsea",b81004,,383
The central surgery barton,b81005,,384
Humber primary care ltd,b81006,,385
Winterton medical practice,b81007,,386
East hull family practice,b81008,,387
Market weighton group practice,b81009,,388
Hessle grange medical practice,b81010,,389
Kingston health (hull),b81011,,390
Dr ap kumar,b81012,,391
Montague medical practice,b81013,,392
Practice two,b81014,,393
Clee medical centre,b81015,,394
Pelham medical group,b81016,,395
Kingston medical group,b81017,,396
Orchard 2000 group,b81018,,397
The sutton manor surgery,b81020,,398
Cambridge avenue medical centre,b81022,,399
The chantry health group,b81023,,400
The willerby surgery,b81024,,401
Holderness health,b81025,,402
Ancora medical practice,b81026,,403
St andrews surgery,b81027,,404
The snaith and rawcliffe medical group,b81029,,405
Scartho medical centre,b81030,,406
Fieldhouse medical group,b81031,,407
Wilberforce surgery,b81032,,408
Leven & beeford medical practice,b81034,,409
The avenues medical centre,b81035,,410
Pocklington group practice,b81036,,411
The park surgery,b81037,,412
Dr ia galea and partners,b81038,,413
The roxton practice,b81039,,414
Dr jad weir & partners,b81040,,415
Gilberdyke health centre,b81041,,416
Manor road surgery,b81042,,417
South axholme practice,b81043,,418
Ashby turn primary care partners,b81045,,419
The bridge group practice,b81046,,420
Wolseley medical centre,b81047,,421
Modality partnership (hull),b81048,,422
Old fire station surgery,b81051,,423
Princes medical centre,b81052,,424
Clifton house medical centre,b81054,,425
The lynton practice,b81055,,426
Sydenham group practice,b81058,,427
"Field house surgery, bridlington",b81060,,428
The ridings medical group,b81061,,429
Bridge street surgery,b81063,,430
Church lane medical centre,b81064,,431
Trent view medical practice,b81065,,432
Bartholomew medical group,b81068,,433
"Practice 3, medical centre, bridlington",b81069,,434
Practice one,b81070,,435
City health practice ltd,b81074,,436
Hastings medical centre,b81075,,437
Woodford medical practice,b81077,,438
North beverley medical centre,b81082,,439
Burnbrae medical practice,b81085,,440
Birkwood medical centre,b81087,,441
Howden medical practice,b81088,,442
The oswald road medical surgery,b81090,,443
Littlefield surgery,b81091,,444
"The medical centre, driffield",b81092,,445
Cook bf,b81095,,446
Delta healthcare,b81097,,447
The kirton lindsey and scotter surgery,b81099,,448
Dr ac milner,b81100,,449
Greengates medical group,b81101,,450
Nayar jk,b81104,,451
Dr a sinha,b81108,,452
Riverside surgery,b81109,,453
James alexander family practice,b81112,,454
Cedar medical practice,b81113,,455
West common lane teaching practice,b81118,,456
Goodheart surgery,b81119,,457
Roxton at weelsby view,b81603,,458
Stirling medical centre (mathews),b81606,,459
Dr gt hendow's practice,b81616,,460
The birches medical practice,b81617,,461
Park view surgery,b81619,,462
Biswas b,b81620,,463
Barnetby medical centre,b81628,,464
Drs raut and thoufeeq,b81631,,465
Laurbel surgery,b81635,,466
Dr oz qureshi,b81642,,467
East park practice,b81645,,468
West town surgery,b81647,,469
The killingholme surgery,b81648,,470
The chestnuts & hallgate surgery,b81653,,471
Greenlands surgery,b81655,,472
Raj medical centre,b81656,,473
Peeler house surgery,b81658,,474
Core care family practice,b81663,,475
Humberview surgery,b81664,,476
Healing partnership,b81665,,477
Dr mitchell,b81666,,478
Haxby group calvert & newington,b81675,,479
Dr p suresh babu,b81697,,480
Millfield surgery,b82002,,481
Nidderdale group practice,b82004,,482
Priory medical group,b82005,,483
Townhead surgery,b82007,,484
North house surgery,b82008,,485
Ripon spa surgery,b82010,,486
Sherburn surgery,b82011,,487
The leeds road practice,b82012,,488
The moss practice,b82013,,489
Kingswood surgery,b82014,,490
East parade surgery,b82016,,491
Whitby group practice,b82017,,492
Escrick surgery,b82018,,493
Topcliffe surgery,b82019,,494
Cross hills group practice,b82020,,495
Dalton terrace surgery,b82021,,496
Great ayton surgery,b82022,,497
Catterick village surgery,b82023,,498
Eastfield medical centre,b82024,,499
Derwent practice,b82025,,500
Haxby group practice,b82026,,501
The spa surgery,b82027,,502
Fisher medical centre,b82028,,503
Doctors lane surgery,b82029,,504
Dr akester & partners,b82030,,505
Sherburn group practice,b82031,,506
Church lane surgery,b82032,,507
Pickering medical practice,b82033,,508
Quakers lane surgery,b82034,,509
Scorton medical centre,b82035,,510
Dr ingram & ptrs,b82036,,511
Filey surgery,b82037,,512
Central healthcare,b82038,,513
Beech tree surgery,b82041,,514
Lambert medical centre,b82042,,515
Stokesley surgery,b82044,,516
Central dales practice,b82045,,517
Staithes surgery,b82046,,518
Unity health,b82047,,519
Thirsk doctors surgery,b82049,,520
Mowbray house surgery,b82050,,521
Dyneley house surgery,b82053,,522
Scarborough medical group,b82054,,523
Springbank surgery,b82057,,524
Church avenue medical group,b82059,,525
Eastgate medical group,b82060,,526
Bentham medical practice,b82061,,527
Egton surgery,b82062,,528
Ayton and snainton medical practice,b82063,,529
Tollerton surgery,b82064,,530
Glebe house surgery,b82066,,531
Stockwell road surgery,b82067,,532
Helmsley surgery,b82068,,533
Beech house surgery,b82069,,534
The old school medical practice,b82071,,535
The friary surgery,b82072,,536
South milford surgery,b82073,,537
Posterngate surgery,b82074,,538
Mayford house surgery,b82075,,539
Kirkbymoorside surgery,b82077,,540
Leyburn medical practice,b82078,,541
Stillington surgery,b82079,,542
My health group,b82080,,543
Elvington medical practice,b82081,,544
York medical group,b82083,,545
The danby practice,b82086,,546
Brook square surgery,b82088,,547
Park parade surgery,b82091,,548
Scott road medical centre,b82097,,549
Jorvik gillygate practice,b82098,,550
Front street surgery,b82100,,551
Sleights and sandsend medical practice,b82101,,552
Harewood medical practice,b82104,,553
Tadcaster medical centre,b82105,,554
Hackness road surgery,b82106,,555
Ampleforth surgery,b82609,,556
Terrington surgery,b82619,,557
Reeth medical centre,b82622,,558
Hunmanby surgery,b82628,,559
Ilkley & wharfedale medical practice,b83002,,560
Thornbury medical practice,b83005,,561
Silsden & steeton medical practice,b83006,,562
Ling house medical centre,b83008,,563
Sunnybank medical centre,b83009,,564
Parklands medical practice,b83010,,565
Manor medical practice,b83012,,566
Bingley medical practice,b83014,,567
Tong medical practice,b83015,,568
Farrow medical centre,b83016,,569
Horton bank practice,b83017,,570
Idle medical centre,b83018,,571
Grange park surgery,b83019,,572
The willows medical ctr.,b83020,,573
Farfield group practice,b83021,,574
Baildon medical practice,b83022,,575
Holycroft surgery,b83023,,576
Little horton lane medical centre - raja,b83025,,577
Primrose surgery,b83026,,578
Haworth medical practice,b83027,,579
Wibsey & queensbury med p,b83028,,580
Low moor surgery,b83029,,581
Thornton & denholme medical practice,b83030,,582
Oak glen surgery,b83031,,583
Bradford moor practice,b83032,,584
Kilmeny group medical practice,b83033,,585
Grange medical centre,b83034,,586
Horton park medical practice,b83035,,587
The wilsden medical practice,b83037,,588
Leylands lane medical practice,b83038,,589
The saltaire & windhill medical p'ship,b83039,,590
Bowling hall med practice,b83041,,591
Rooley lane med. centre,b83042,,592
Hollyns health & wellbeing - clayton,b83045,,593
Cowgill surgery,b83049,,594
Bradford student health service,b83051,,595
Kensington partnership,b83052,,596
Haigh hall medical practice,b83054,,597
The ridge medical pract.,b83055,,598
Moorside surgery,b83056,,599
The avicenna medical practice,b83058,,600
Oakworth medical practice,b83061,,601
Ashcroft surgery,b83062,,602
Shipley medical practice-affinity care,b83063,,603
The rockwell and wrose practice,b83064,,604
The springfield surgery (bingley),b83067,,605
North street medical practice,b83602,,606
The lister surgery,b83604,,607
Barkerend hc - el eliwi,b83611,,608
Picton medical centre,b83614,,609
Dr u akbar,b83617,,610
Addingham surgery,b83620,,611
Dr a azam & partners,b83621,,612
Dr ia gilkar & partners,b83622,,613
I g medical,b83624,,614
Valley view surgery,b83626,,615
Frizinghall medical centre,b83627,,616
Clarendon medical centre,b83628,,617
Peel park surgery,b83629,,618
Ashwell medical centre,b83641,,619
Whetley medical centre,b83642,,620
Dr gilkar,b83653,,621
Bevan healthcare cic,b83657,,622
Park grange medical centre,b83659,,623
Bilton medical centre,b83660,,624
Moor park medical practice,b83661,,625
Station road surgery,b84001,,626
Rydings hall surgery,b84003,,627
Hebden bridge group practice,b84004,,628
Rosegarth surgery,b84005,,629
Todmorden group practice,b84006,,630
Brig royd surgery,b84007,,631
Dr chin and partners,b84008,,632
Stainland road medical centre,b84009,,633
Keighley road surgery,b84010,,634
Church lane surgery,b84011,,635
Spring hall group practice,b84012,,636
Plane trees group practice,b84013,,637
Rastrick health centre,b84014,,638
Bankfield surgery,b84016,,639
The boulevard medical practice,b84019,,640
King cross practice,b84021,,641
Lister lane surgery,b84612,,642
Beechwood medical centre,b84613,,643
Caritas group practice,b84618,,644
Longroyde surgery,b84623,,645
Parkview surgery,b85001,,646
Dearne valley health centre,b85002,,647
Calder view surgery,b85004,,648
Shepley health centre,b85005,,649
Elmwood family doctors,b85006,,650
Batley health centre surgery,b85008,,651
"North road suite,ravensthorpe health ctr",b85009,,652
Dalton surgery,b85010,,653
Undercliffe surgery,b85012,,654
Brookroyd house,b85014,,655
Wellington house,b85015,,656
Meltham road surgery,b85016,,657
Grove house surgery,b85018,,658
Mirfield health centre,b85019,,659
Eightlands surgery,b85020,,660
Cleckheaton group practice,b85021,,661
Honley surgery,b85022,,662
The almondbury surgery,b85023,,663
The waterloo practice,b85024,,664
Blackburn rd.medical ctr.,b85025,,665
Kirkburton health centre,b85026,,666
The lindley group pract.,b85027,,667
The grange medical practice,b85028,,668
The greenway medical practice,b85030,,669
Lepton and kirkheaton surgeries,b85031,,670
Meltham group practice,b85032,,671
The lindley village surg.,b85033,,672
New street & netherton group practice,b85036,,673
Newsome surgery,b85037,,674
The paddock surgery,b85038,,675
Mount pleasant med centre,b85041,,676
Paddock and longwood family practice,b85042,,677
Thornton lodge surgery,b85044,,678
Woodhouse hill surgery,b85048,,679
Fieldhead surgery,b85051,,680
Colne valley group practice,b85054,,681
Healds road surgery,b85055,,682
Rose medical practice,b85058,,683
Slaithwaite health centre,b85059,,684
Greenhead family doctors,b85060,,685
Skelmanthorpe family doctors,b85061,,686
University health centre,b85062,,687
Thornhill lees medical centre,b85606,,688
Oaklands health centre,b85610,,689
Dr handa & partner,b85611,,690
Liversedge medical centre,b85612,,691
Croft medical centre,b85614,,692
Cook lane surgery,b85619,,693
Windsor medical centre,b85620,,694
Broughton house surgery,b85622,,695
Marsh surgery,b85623,,696
Birkby health centre,b85634,,697
Westbourne surgery,b85636,,698
Kirkgate surgery,b85640,,699
Lockwood surgery,b85641,,700
Savile town medical ctr.,b85645,,701
The albion mount medical practice,b85646,,702
Dr mahmood & partners,b85650,,703
Sidings healthcare centre,b85652,,704
Cherry tree surgery,b85655,,705
The whitehouse centre,b85659,,706
The junction surgery,b85660,,707
Dr n saddiq's practice,b86001,,708
City view medical practice,b86002,,709
Dr g lees & partners,b86003,,710
Highfield surgery,b86004,,711
Dr n dumphy & partners,b86005,,712
Dr l freeman & partners,b86006,,713
Dr j h roberts & partners,b86007,,714
Alwoodley medical centre,b86008,,715
Manston surgery,b86009,,716
Collingham church view surgery,b86010,,717
Hillfoot surgery,b86011,,718
Leeds city medical practice,b86012,,719
The north leeds medical practice,b86013,,720
Robin lane health and wellbeing centre,b86014,,721
Manor park surgery,b86015,,722
Shaftesbury medical ctr.,b86016,,723
Craven road medical practice,b86017,,724
Mulberry street medical practice,b86018,,725
Rutland lodge medical centre,b86019,,726
Lofthouse surgery,b86020,,727
Oakwood lane medical practice,b86022,,728
The avenue surgery,b86023,,729
Priory view medical centre,b86024,,730
Hyde park surgery,b86025,,731
Dr jj mcpeakes practice,b86028,,732
Westgate surgery,b86029,,733
Burton croft surgery,b86030,,734
Chevin medical practice,b86032,,735
New medical centre,b86033,,736
Spa surgery,b86034,,737
South bank surgery,b86035,,738
Gibson lane practice,b86036,,739
Guiseley and yeadon medical practice,b86038,,740
Allerton medical centre,b86039,,741
Vesper road,b86041,,742
Lingwell croft surgery,b86042,,743
East park medical centre,b86043,,744
Ireland wood surgery,b86044,,745
Garforth medical centre,b86048,,746
Woodhouse medical practice,b86049,,747
West lodge surgery,b86050,,748
Aire valley surgery,b86051,,749
Park road & menston,b86052,,750
The garden surgery,b86054,,751
Ashfield medical centre,b86055,,752
Shadwell medical centre,b86056,,753
Windsor house group practice,b86057,,754
Dr kw mcgechaen & partner,b86058,,755
Meanwood health centre,b86059,,756
Thornton medical centre,b86060,,757
Harehills corner surgery,b86061,,758
The medical centre,b86062,,759
Leigh view medical practice,b86064,,760
The street lane practice,b86066,,761
The dekeyser group practice,b86067,,762
Abbey grange medical practice,b86068,,763
Burley park medical centre,b86069,,764
Aireborough family practice,b86070,,765
Whitehall surgery,b86071,,766
Fieldhead surgery,b86074,,767
Dr t p fox & partners,b86075,,768
Bellbrooke surgery,b86081,,769
Laurel bank surgery,b86086,,770
Nova scotia medical cntr,b86089,,771
Kippax hall surgery,b86092,,772
Park edge practice,b86093,,773
Dr s m chen & partner,b86094,,774
Arthington medical centre,b86096,,775
St martins practice,b86100,,776
Gildersome health centre,b86101,,777
Conway medical centre,b86103,,778
Bramley village health & wellbeing ctr,b86104,,779
Foundry lane surgery,b86106,,780
Chapeltown family surgery,b86108,,781
Kirkstall lane medical centre,b86109,,782
Leeds student medical practice,b86110,,783
Ashton view medical ctr,b86623,,784
Wetherby surgery,b86625,,785
Dr s hussain,b86642,,786
The roundhay road surgery,b86643,,787
Family doctors,b86648,,788
Oakwood surgery,b86654,,789
Beech tree medical centre,b86655,,790
Moorfield house surgery,b86658,,791
Newton surgery,b86666,,792
Beeston village surgery,b86667,,793
York street health practice,b86669,,794
Hawthorn surgery,b86672,,795
Bramham medical centre,b86673,,796
Lincoln green medical centre,b86675,,797
Dr f gupta's practice,b86678,,798
Middlestown,b87001,,799
Orchard croft,b87002,,800
College lane surgery,b87003,,801
Warrengate medical centre,b87004,,802
Riverside medical centre,b87005,,803
Park green surgery,b87006,,804
Northgate,b87007,,805
Lupset health centre,b87008,,806
St thomas road surgery,b87009,,807
Friarwood surgery,b87011,,808
Maybush medical centre,b87012,,809
Outwood park medical centre,b87013,,810
Stuart road,b87015,,811
White rose surgery,b87016,,812
Trinity medical centre,b87017,,813
Henry moore clinic,b87018,,814
Stanley,b87019,,815
Chapelthorpe,b87020,,816
Ash grove,b87021,,817
Homestead,b87022,,818
Castleford medical practice,b87025,,819
The grange medical centre,b87026,,820
New southgate surgery,b87027,,821
Crofton and sharlston med prac,b87028,,822
Health care first partnership,b87030,,823
Ossett surgery,b87031,,824
Station lane,b87032,,825
Newland surgery,b87033,,826
Dr dp diggle & dr re phillips,b87036,,827
King's medical practice,b87039,,828
Park view surgery,b87041,,829
Tieve tara,b87042,,830
Alverthorpe,b87044,,831
Queen street surgery,b87600,,832
Patience lane surgery,b87602,,833
Eastmoor health centre,b87604,,834
Springs health centre,c81001,,835
The valleys medical partnership,c81002,,836
Sett valley medical centre,c81003,,837
Ivy grove surgery,c81004,,838
Jessop medical practice,c81005,,839
Horizon healthcare,c81006,,840
Vernon street medical ctr,c81007,,841
Royal primary care south,c81008,,842
Wilson street surgery,c81009,,843
The moir medical centre,c81010,,844
The surgery at wheatbridge,c81012,,845
Baslow health centre,c81013,,846
Derwent valley medical practice,c81014,,847
Newbold surgery,c81015,,848
Peak & dales medical partnership,c81016,,849
Arthur medical centre,c81017,,850
Dove river,c81018,,851
Newhall surgery,c81020,,852
Old station surgery,c81021,,853
Dr webb and partners,c81022,,854
The aitune medical practice,c81023,,855
Dronfield medical practice,c81025,,856
Adam house medical centre,c81026,,857
Somercotes medical centre,c81027,,858
Imperial road surgery,c81028,,859
Staffa health,c81029,,860
Credas medical,c81030,,861
